# Obtained from 
# http://ccmc.gsfc.nasa.gov/cgi-bin/modelweb/models/vitmo_model.cgi
# On Fri, Oct. 8 2010
#
# Input parameters 
# year= 2000, month= 01, day= 01, hour=1.5, 
# Time_type = Universal
# Coordinate_type = Geographic
# latitude= 55., longitude= 45., height= 100.
# Prof. parameters: start= 900. stop= 1000. step= 1. 
# Optional parametes: F10.7(daily) =not specifyed; F10.7(3-month avg) =not 
# specifyed; ap(daily) = not specifyed 
#
#    Selected parameters are:
# 1 Height, km
# 2 O, cm-3 
# 3 N2, cm-3
# 4 O2, cm-3
# 5 Temperature_neutral, K
  215.0  2.526E+09  9.078E+08  5.371E+07  687.2
  216.0  2.460E+09  8.672E+08  5.098E+07  687.7
  217.0  2.396E+09  8.285E+08  4.839E+07  688.2
  218.0  2.334E+09  7.915E+08  4.594E+07  688.8
  219.0  2.273E+09  7.563E+08  4.361E+07  689.2
  220.0  2.215E+09  7.227E+08  4.141E+07  689.7
  221.0  2.157E+09  6.906E+08  3.932E+07  690.2
  222.0  2.102E+09  6.600E+08  3.733E+07  690.6
  223.0  2.047E+09  6.307E+08  3.545E+07  691.1
  224.0  1.995E+09  6.028E+08  3.367E+07  691.5
  225.0  1.943E+09  5.762E+08  3.198E+07  691.9
  226.0  1.894E+09  5.508E+08  3.037E+07  692.3
  227.0  1.845E+09  5.265E+08  2.885E+07  692.7
  228.0  1.798E+09  5.033E+08  2.741E+07  693.0
  229.0  1.752E+09  4.812E+08  2.604E+07  693.4
  230.0  1.707E+09  4.601E+08  2.474E+07  693.7
  231.0  1.664E+09  4.399E+08  2.350E+07  694.1
  232.0  1.621E+09  4.206E+08  2.233E+07  694.4
  233.0  1.580E+09  4.022E+08  2.122E+07  694.7
  234.0  1.540E+09  3.846E+08  2.016E+07  695.0
  235.0  1.501E+09  3.678E+08  1.916E+07  695.3
  236.0  1.463E+09  3.518E+08  1.821E+07  695.6
  237.0  1.426E+09  3.364E+08  1.731E+07  695.9
  238.0  1.390E+09  3.218E+08  1.645E+07  696.2
  239.0  1.355E+09  3.078E+08  1.563E+07  696.5
  240.0  1.321E+09  2.944E+08  1.486E+07  696.7
  241.0  1.288E+09  2.816E+08  1.413E+07  697.0
  242.0  1.255E+09  2.694E+08  1.343E+07  697.2
  243.0  1.224E+09  2.577E+08  1.277E+07  697.4
  244.0  1.193E+09  2.466E+08  1.214E+07  697.7
  245.0  1.163E+09  2.359E+08  1.154E+07  697.9
  246.0  1.134E+09  2.257E+08  1.097E+07  698.1
  247.0  1.106E+09  2.159E+08  1.043E+07  698.3
  248.0  1.078E+09  2.066E+08  9.917E+06  698.5
  249.0  1.051E+09  1.977E+08  9.430E+06  698.7
  250.0  1.025E+09  1.892E+08  8.967E+06  698.9
  251.0  9.993E+08  1.810E+08  8.528E+06  699.1
  252.0  9.744E+08  1.732E+08  8.110E+06  699.3
  253.0  9.502E+08  1.658E+08  7.712E+06  699.5
  254.0  9.265E+08  1.586E+08  7.335E+06  699.6
  255.0  9.035E+08  1.518E+08  6.976E+06  699.8
  256.0  8.811E+08  1.453E+08  6.635E+06  699.9
  257.0  8.592E+08  1.391E+08  6.311E+06  700.1
  258.0  8.379E+08  1.331E+08  6.003E+06  700.2
  259.0  8.171E+08  1.274E+08  5.710E+06  700.4
  260.0  7.969E+08  1.220E+08  5.431E+06  700.5
  261.0  7.772E+08  1.167E+08  5.167E+06  700.7
  262.0  7.580E+08  1.117E+08  4.915E+06  700.8
  263.0  7.393E+08  1.070E+08  4.676E+06  700.9
  264.0  7.210E+08  1.024E+08  4.448E+06  701.1
  265.0  7.032E+08  9.803E+07  4.232E+06  701.2
  266.0  6.859E+08  9.384E+07  4.027E+06  701.3
  267.0  6.690E+08  8.984E+07  3.831E+06  701.4
  268.0  6.525E+08  8.601E+07  3.645E+06  701.5
  269.0  6.364E+08  8.235E+07  3.468E+06  701.6
  270.0  6.208E+08  7.884E+07  3.300E+06  701.7
  271.0  6.055E+08  7.549E+07  3.140E+06  701.8
  272.0  5.907E+08  7.228E+07  2.988E+06  701.9
  273.0  5.762E+08  6.920E+07  2.843E+06  702.0
  274.0  5.620E+08  6.626E+07  2.706E+06  702.1
  275.0  5.482E+08  6.345E+07  2.575E+06  702.2
  276.0  5.348E+08  6.076E+07  2.450E+06  702.3
  277.0  5.217E+08  5.818E+07  2.332E+06  702.4
  278.0  5.089E+08  5.571E+07  2.219E+06  702.5
  279.0  4.965E+08  5.335E+07  2.112E+06  702.5
  280.0  4.843E+08  5.109E+07  2.010E+06  702.6
  281.0  4.725E+08  4.893E+07  1.913E+06  702.7
  282.0  4.610E+08  4.686E+07  1.821E+06  702.8
  283.0  4.497E+08  4.488E+07  1.733E+06  702.8
  284.0  4.387E+08  4.298E+07  1.650E+06  702.9
  285.0  4.280E+08  4.116E+07  1.571E+06  703.0
  286.0  4.176E+08  3.942E+07  1.495E+06  703.0
  287.0  4.074E+08  3.776E+07  1.423E+06  703.1
  288.0  3.975E+08  3.617E+07  1.355E+06  703.2
  289.0  3.878E+08  3.464E+07  1.290E+06  703.2
  290.0  3.784E+08  3.318E+07  1.228E+06  703.3
  291.0  3.692E+08  3.178E+07  1.169E+06  703.3
  292.0  3.602E+08  3.044E+07  1.113E+06  703.4
  293.0  3.514E+08  2.916E+07  1.059E+06  703.4
  294.0  3.429E+08  2.793E+07  1.008E+06  703.5
  295.0  3.346E+08  2.676E+07  9.601E+05  703.5
  296.0  3.264E+08  2.563E+07  9.141E+05  703.6
  297.0  3.185E+08  2.455E+07  8.703E+05  703.6
  298.0  3.108E+08  2.352E+07  8.286E+05  703.7
  299.0  3.033E+08  2.253E+07  7.890E+05  703.7
  300.0  2.954E+08  2.159E+07  7.512E+05  703.8
  301.0  2.883E+08  2.068E+07  7.153E+05  703.8
  302.0  2.813E+08  1.981E+07  6.811E+05  703.9
  303.0  2.745E+08  1.898E+07  6.486E+05  703.9
  304.0  2.679E+08  1.819E+07  6.176E+05  703.9
  305.0  2.614E+08  1.742E+07  5.881E+05  704.0
  306.0  2.551E+08  1.669E+07  5.600E+05  704.0
